Sale_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Status,Shipping_Days
13831,22-06-2024,C015,Lakshmi,P101,Laptop,Electronics,Laptop,North,Punjab,Kiran,5,55280,5,262580,166532.98,96047.02,Card,Cancelled,7
13832,22-06-2024,C017,Asha,P106,Sofa,Furniture,Sofa,West,Gujarat,Amit,1,30241,15,25704.85,16603.85,9101,UPI,Delivered,5
13833,23-06-2024,C003,Kiran,P108,Microwave,Home Appliances,Kitchen,West,Gujarat,Kiran,4,13045,20,41744,31887.87,9856.13,UPI,Delivered,7
13834,23-06-2024,C010,Neha,P103,Headphones,Electronics,Accessories,North,Delhi,Kiran,4,1957,20,6262.4,4412.09,1850.31,Cash,Cancelled,3
13835,23-06-2024,C002,Priya,P104,Chair,Furniture,Chair,South,Telangana,Amit,4,6279,0,25116,17280.93,7835.07,Card,Delivered,2
13836,23-06-2024,C018,Deepak,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Amit,5,6149,15,26133.25,17492.19,8641.06,UPI,Returned,7
13837,24-06-2024,C012,Divya,P110,Tshirt,Fashion,Clothing,West,Gujarat,Kiran,1,2313,5,2197.35,1792.18,405.17,Card,Delivered,4
13838,24-06-2024,C010,Neha,P104,Chair,Furniture,Chair,North,Delhi,Pooja,3,7713,5,21982.05,13403.45,8578.6,Cash,Delivered,7
13839,24-06-2024,C005,Arjun,P101,Laptop,Electronics,Laptop,East,West Bengal,Priya,4,55940,5,212572,163987.44,48584.56,Card,Delivered,7
13840,24-06-2024,C009,Ravi,P101,Laptop,Electronics,Laptop,North,Delhi,Rahul,5,54906,20,219624,132659.59,86964.41,UPI,Cancelled,4
13841,24-06-2024,C004,Anjali,P111,Jeans,Fashion,Clothing,West,Maharashtra,Sneha,1,2775,15,2358.75,1778.38,580.37,Cash,Cancelled,1
13842,24-06-2024,C019,Rohan,P109,AC,Home Appliances,Cooling,East,Odisha,Rahul,4,39951,0,159804,103941.72,55862.28,Card,Delivered,1
13843,24-06-2024,C020,Kavya,P101,Laptop,Electronics,Laptop,North,Punjab,Kiran,4,55281,0,221124,139236.93,81887.07,Card,Delivered,4
13844,24-06-2024,C013,Nikhil,P110,Tshirt,Fashion,Clothing,East,West Bengal,Kiran,2,687,0,1374,1015.81,358.19,UPI,Delivered,2
13845,25-06-2024,C007,Vijay,P102,Mobile,Electronics,Mobile,West,Maharashtra,Amit,5,22967,15,97609.75,78990.6,18619.15,UPI,Cancelled,6
13846,25-06-2024,C018,Deepak,P102,Mobile,Electronics,Mobile,North,Punjab,Sneha,1,22456,20,17964.8,14624.84,3339.96,Cash,Delivered,1
13847,25-06-2024,C009,Ravi,P103,Headphones,Electronics,Accessories,East,Odisha,Rahul,1,3427,5,3255.65,2573.45,682.2,UPI,Delivered,7
13848,25-06-2024,C005,Arjun,P102,Mobile,Electronics,Mobile,West,Maharashtra,Kiran,3,22770,15,58063.5,35160.53,22902.97,Cash,Delivered,2
13849,25-06-2024,C017,Asha,P104,Chair,Furniture,Chair,South,Karnataka,Sneha,3,6298,5,17949.3,14317.64,3631.66,Cash,Cancelled,2
13850,25-06-2024,C004,Anjali,P109,AC,Home Appliances,Cooling,East,West Bengal,Sneha,3,40183,15,102466.65,69003.26,33463.39,Cash,Delivered,6
13851,25-06-2024,C018,Deepak,P110,Tshirt,Fashion,Clothing,North,Punjab,Amit,1,1385,20,1108,805.45,302.55,Card,Delivered,5
13852,26-06-2024,C010,Neha,P101,Laptop,Electronics,Laptop,East,Odisha,Pooja,5,55367,10,249151.5,150682.82,98468.68,Card,Delivered,2
13853,26-06-2024,C007,Vijay,P105,Table,Furniture,Table,East,Odisha,Rahul,1,13016,15,11063.6,8433.52,2630.08,UPI,Delivered,3
13854,26-06-2024,C012,Divya,P104,Chair,Furniture,Chair,East,Odisha,Rahul,3,6871,15,17521.05,13196.59,4324.46,Cash,Delivered,5
13855,26-06-2024,C017,Asha,P109,AC,Home Appliances,Cooling,East,Odisha,Priya,2,40678,0,81356,65493.29,15862.71,Cash,Cancelled,7
13856,26-06-2024,C011,Suresh,P106,Sofa,Furniture,Sofa,South,Karnataka,Rahul,1,29215,20,23372,15916.4,7455.6,Cash,Cancelled,4
13857,27-06-2024,C005,Arjun,P111,Jeans,Fashion,Clothing,West,Maharashtra,Pooja,1,2390,15,2031.5,1609.74,421.76,UPI,Delivered,4
13858,27-06-2024,C009,Ravi,P104,Chair,Furniture,Chair,East,West Bengal,Pooja,4,8006,5,30422.8,18670.07,11752.73,Cash,Returned,4
13859,27-06-2024,C018,Deepak,P105,Table,Furniture,Table,South,Telangana,Kiran,4,12444,10,44798.4,33360.23,11438.17,UPI,Delivered,7
13860,27-06-2024,C002,Priya,P102,Mobile,Electronics,Mobile,East,West Bengal,Amit,4,23087,10,83113.2,60633.56,22479.64,Cash,Delivered,1
13861,27-06-2024,C005,Arjun,P109,AC,Home Appliances,Cooling,South,Telangana,Kiran,3,40159,20,96381.6,68704.9,27676.7,Cash,Delivered,6
13862,27-06-2024,C011,Suresh,P102,Mobile,Electronics,Mobile,South,Telangana,Rahul,1,22122,15,18803.7,15217.99,3585.71,Cash,Delivered,3
13863,27-06-2024,C020,Kavya,P107,Mixer,Home Appliances,Kitchen,North,Punjab,Priya,3,5470,15,13948.5,9182.15,4766.35,UPI,Cancelled,4
13864,27-06-2024,C004,Anjali,P101,Laptop,Electronics,Laptop,North,Delhi,Amit,5,55150,5,261962.5,212087.44,49875.06,Cash,Cancelled,5
13865,27-06-2024,C006,Pooja,P110,Tshirt,Fashion,Clothing,South,Telangana,Sneha,2,2339,20,3742.4,2949.27,793.13,Card,Cancelled,7
13866,28-06-2024,C004,Anjali,P111,Jeans,Fashion,Clothing,South,Karnataka,Priya,5,3364,0,16820,10233.95,6586.05,Card,Delivered,2
13867,28-06-2024,C015,Lakshmi,P104,Chair,Furniture,Chair,South,Karnataka,Rahul,2,6262,5,11897.8,7632.73,4265.07,Card,Delivered,4
13868,28-06-2024,C011,Suresh,P112,Printer,Electronics,Printer,East,Odisha,Rahul,4,15866,0,63464,49888.77,13575.23,Cash,Delivered,2
13869,28-06-2024,C015,Lakshmi,P102,Mobile,Electronics,Mobile,North,Delhi,Rahul,5,21488,10,96696,66401.74,30294.26,UPI,Returned,3
13870,28-06-2024,C013,Nikhil,P104,Chair,Furniture,Chair,West,Maharashtra,Amit,3,6596,10,17809.2,14147.62,3661.58,Cash,Returned,7
13871,28-06-2024,C001,Rahul,P106,Sofa,Furniture,Sofa,North,Delhi,Amit,4,31021,15,105471.4,72447.06,33024.34,UPI,Delivered,5
13872,28-06-2024,C002,Priya,P102,Mobile,Electronics,Mobile,East,Odisha,Priya,1,21799,5,20709.05,15442.2,5266.85,UPI,Cancelled,5
13873,28-06-2024,C004,Anjali,P105,Table,Furniture,Table,East,Odisha,Kiran,2,11800,10,21240,14499.29,6740.71,Card,Delivered,5
13874,29-06-2024,C006,Pooja,P101,Laptop,Electronics,Laptop,West,Maharashtra,Kiran,3,54329,10,146688.3,96321.87,50366.43,Cash,Delivered,3
13875,29-06-2024,C004,Anjali,P112,Printer,Electronics,Printer,South,Telangana,Amit,1,14780,5,14041,10696.9,3344.1,Cash,Cancelled,1
13876,29-06-2024,C020,Kavya,P110,Tshirt,Fashion,Clothing,South,Telangana,Amit,2,2311,15,3928.7,2940.36,988.34,UPI,Returned,1
13877,29-06-2024,C004,Anjali,P105,Table,Furniture,Table,West,Maharashtra,Sneha,1,12040,0,12040,8186.48,3853.52,Card,Returned,5
13878,29-06-2024,C019,Rohan,P108,Microwave,Home Appliances,Kitchen,East,Odisha,Kiran,1,11670,0,11670,7546.24,4123.76,Card,Delivered,7
13879,29-06-2024,C014,Harsha,P110,Tshirt,Fashion,Clothing,West,Gujarat,Amit,5,2198,10,9891,6917.44,2973.56,UPI,Returned,1
13880,29-06-2024,C018,Deepak,P108,Microwave,Home Appliances,Kitchen,South,Telangana,Kiran,5,11549,5,54857.75,33627.55,21230.2,UPI,Cancelled,5
13881,29-06-2024,C019,Rohan,P110,Tshirt,Fashion,Clothing,North,Delhi,Sneha,5,461,5,2189.75,1370.69,819.06,Card,Delivered,4
13882,29-06-2024,C015,Lakshmi,P104,Chair,Furniture,Chair,East,West Bengal,Rahul,5,7873,10,35428.5,24964.54,10463.96,Cash,Delivered,1
13883,30-06-2024,C009,Ravi,P103,Headphones,Electronics,Accessories,West,Gujarat,Amit,3,3291,15,8392.05,6239.98,2152.07,UPI,Cancelled,4
13884,30-06-2024,C007,Vijay,P102,Mobile,Electronics,Mobile,East,West Bengal,Amit,1,21340,15,18139,11543.06,6595.94,Card,Delivered,6
13885,30-06-2024,C004,Anjali,P101,Laptop,Electronics,Laptop,South,Karnataka,Amit,4,55184,20,176588.8,115247.52,61341.28,UPI,Delivered,7
13886,30-06-2024,C006,Pooja,P111,Jeans,Fashion,Clothing,West,Maharashtra,Priya,1,2866,5,2722.7,1842.88,879.82,Card,Returned,3
13887,30-06-2024,C018,Deepak,P101,Laptop,Electronics,Laptop,East,West Bengal,Pooja,1,54624,20,43699.2,26591.03,17108.17,UPI,Delivered,3
13888,01-07-2024,C018,Deepak,P104,Chair,Furniture,Chair,East,West Bengal,Sneha,3,7224,15,18421.2,12027.28,6393.92,Cash,Cancelled,4
13889,01-07-2024,C007,Vijay,P108,Microwave,Home Appliances,Kitchen,North,Punjab,Priya,5,12078,10,54351,36761.62,17589.38,UPI,Delivered,2
13890,01-07-2024,C013,Nikhil,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,3,55004,5,156761.4,95278.45,61482.95,UPI,Returned,4
13891,01-07-2024,C006,Pooja,P101,Laptop,Electronics,Laptop,West,Gujarat,Priya,5,55441,0,277205,201858.36,75346.64,Card,Delivered,2
13892,01-07-2024,C008,Meena,P104,Chair,Furniture,Chair,East,Odisha,Sneha,3,7145,0,21435,13367.12,8067.88,UPI,Delivered,4
13893,01-07-2024,C010,Neha,P104,Chair,Furniture,Chair,South,Telangana,Priya,5,6969,15,29618.25,19833.08,9785.17,Card,Delivered,4
13894,01-07-2024,C012,Divya,P102,Mobile,Electronics,Mobile,South,Karnataka,Kiran,5,22015,0,110075,89283.68,20791.32,UPI,Cancelled,1
13895,02-07-2024,C002,Priya,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Amit,5,12788,5,60743,48460.43,12282.57,Card,Returned,6
13896,02-07-2024,C019,Rohan,P110,Tshirt,Fashion,Clothing,South,Karnataka,Amit,2,850,5,1615,1084.15,530.85,UPI,Delivered,1
13897,02-07-2024,C001,Rahul,P102,Mobile,Electronics,Mobile,East,Odisha,Sneha,3,21290,0,63870,40292.07,23577.93,Cash,Returned,3
13898,02-07-2024,C017,Asha,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Kiran,1,5580,5,5301,4339.98,961.02,UPI,Delivered,7
13899,02-07-2024,C011,Suresh,P110,Tshirt,Fashion,Clothing,North,Punjab,Kiran,5,1977,0,9885,6686.04,3198.96,Cash,Delivered,7
13900,03-07-2024,C011,Suresh,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Kiran,4,4924,0,19696,13778.77,5917.23,Card,Returned,4
13901,03-07-2024,C010,Neha,P111,Jeans,Fashion,Clothing,South,Telangana,Kiran,1,2680,20,2144,1576.03,567.97,UPI,Delivered,6
13902,03-07-2024,C015,Lakshmi,P106,Sofa,Furniture,Sofa,East,West Bengal,Rahul,2,31122,0,62244,38062.97,24181.03,Card,Returned,3
13903,03-07-2024,C007,Vijay,P106,Sofa,Furniture,Sofa,South,Karnataka,Sneha,1,30726,0,30726,23871.65,6854.35,Card,Delivered,4
13904,03-07-2024,C002,Priya,P106,Sofa,Furniture,Sofa,West,Gujarat,Pooja,1,31048,5,29495.6,20215.26,9280.34,Card,Delivered,7
13905,03-07-2024,C018,Deepak,P104,Chair,Furniture,Chair,South,Karnataka,Sneha,4,7992,10,28771.2,19959.59,8811.61,Card,Returned,5
13906,04-07-2024,C012,Divya,P105,Table,Furniture,Table,North,Delhi,Amit,1,13190,10,11871,8538.56,3332.44,Cash,Cancelled,6
13907,04-07-2024,C003,Kiran,P106,Sofa,Furniture,Sofa,North,Punjab,Amit,2,31022,15,52737.4,41394.8,11342.6,UPI,Returned,6
13908,04-07-2024,C008,Meena,P104,Chair,Furniture,Chair,West,Maharashtra,Pooja,5,7109,0,35545,24410.37,11134.63,UPI,Delivered,5
13909,04-07-2024,C020,Kavya,P102,Mobile,Electronics,Mobile,East,Odisha,Rahul,4,21294,10,76658.4,55707.69,20950.71,Cash,Delivered,1
13910,04-07-2024,C003,Kiran,P110,Tshirt,Fashion,Clothing,South,Karnataka,Rahul,3,1295,5,3690.75,2226.4,1464.35,Cash,Delivered,1
13911,04-07-2024,C018,Deepak,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Rahul,3,13027,0,39081,27229.48,11851.52,Cash,Delivered,6
13912,05-07-2024,C001,Rahul,P102,Mobile,Electronics,Mobile,East,West Bengal,Amit,3,21942,10,59243.4,36280.23,22963.17,UPI,Delivered,5
13913,05-07-2024,C010,Neha,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Amit,5,12095,15,51403.75,40593.84,10809.91,UPI,Delivered,3
13914,05-07-2024,C013,Nikhil,P104,Chair,Furniture,Chair,North,Punjab,Priya,1,7482,20,5985.6,4134.26,1851.34,Card,Cancelled,2
13915,05-07-2024,C002,Priya,P109,AC,Home Appliances,Cooling,East,West Bengal,Priya,2,40535,15,68909.5,53444.02,15465.48,Cash,Cancelled,1
13916,05-07-2024,C002,Priya,P112,Printer,Electronics,Printer,West,Maharashtra,Kiran,3,15215,20,36516,23892.39,12623.61,Cash,Returned,4
13917,05-07-2024,C011,Suresh,P107,Mixer,Home Appliances,Kitchen,South,Telangana,Rahul,4,4854,10,17474.4,11017.37,6457.03,UPI,Delivered,2
13918,05-07-2024,C008,Meena,P106,Sofa,Furniture,Sofa,West,Maharashtra,Amit,4,30284,0,121136,83039.78,38096.22,Card,Delivered,3
13919,05-07-2024,C010,Neha,P109,AC,Home Appliances,Cooling,East,Odisha,Priya,2,40795,5,77510.5,63510.34,14000.16,Card,Returned,4
13920,05-07-2024,C013,Nikhil,P111,Jeans,Fashion,Clothing,North,Delhi,Rahul,4,2118,15,7201.2,5441.91,1759.29,Cash,Delivered,5
13921,06-07-2024,C017,Asha,P112,Printer,Electronics,Printer,East,West Bengal,Pooja,4,14493,15,49276.2,40023.7,9252.5,Card,Delivered,7
13922,06-07-2024,C005,Arjun,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Rahul,2,12685,0,25370,19768.11,5601.89,Card,Returned,2
13923,06-07-2024,C017,Asha,P112,Printer,Electronics,Printer,North,Punjab,Kiran,3,14749,20,35397.6,25238.67,10158.93,Cash,Delivered,7
13924,06-07-2024,C011,Suresh,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,4,56127,5,213282.6,134680.73,78601.87,Cash,Delivered,3
13925,06-07-2024,C003,Kiran,P101,Laptop,Electronics,Laptop,North,Delhi,Rahul,1,55347,10,49812.3,32221.82,17590.48,Card,Returned,7
13926,06-07-2024,C005,Arjun,P110,Tshirt,Fashion,Clothing,South,Karnataka,Pooja,4,699,10,2516.4,1799.87,716.53,Card,Cancelled,4
13927,06-07-2024,C015,Lakshmi,P101,Laptop,Electronics,Laptop,East,West Bengal,Kiran,1,55602,0,55602,44048.12,11553.88,UPI,Cancelled,7
13928,06-07-2024,C020,Kavya,P101,Laptop,Electronics,Laptop,South,Telangana,Pooja,3,55857,10,150813.9,114849.09,35964.81,UPI,Cancelled,3
13929,06-07-2024,C016,Manoj,P103,Headphones,Electronics,Accessories,West,Gujarat,Pooja,5,2622,20,10488,7419.45,3068.55,Cash,Delivered,5
13930,06-07-2024,C010,Neha,P111,Jeans,Fashion,Clothing,North,Delhi,Kiran,5,1690,5,8027.5,5355.78,2671.72,Cash,Returned,7
13931,07-07-2024,C010,Neha,P109,AC,Home Appliances,Cooling,South,Telangana,Sneha,4,39316,10,141537.6,94398.12,47139.48,UPI,Delivered,5
13932,07-07-2024,C008,Meena,P110,Tshirt,Fashion,Clothing,West,Maharashtra,Sneha,1,1212,20,969.6,750.07,219.53,Card,Delivered,5
13933,07-07-2024,C018,Deepak,P110,Tshirt,Fashion,Clothing,South,Karnataka,Kiran,5,1232,5,5852,3684.87,2167.13,Card,Delivered,5
13934,07-07-2024,C014,Harsha,P101,Laptop,Electronics,Laptop,North,Delhi,Amit,4,55282,15,187958.8,137860.04,50098.76,UPI,Delivered,5
13935,08-07-2024,C006,Pooja,P104,Chair,Furniture,Chair,East,Odisha,Rahul,1,6221,20,4976.8,3586.46,1390.34,UPI,Returned,6
13936,08-07-2024,C006,Pooja,P111,Jeans,Fashion,Clothing,South,Telangana,Sneha,4,2862,10,10303.2,6564.42,3738.78,Cash,Cancelled,7
13937,08-07-2024,C015,Lakshmi,P109,AC,Home Appliances,Cooling,South,Karnataka,Rahul,1,41109,10,36998.1,27593.82,9404.28,Cash,Delivered,7
13938,08-07-2024,C018,Deepak,P102,Mobile,Electronics,Mobile,East,Odisha,Rahul,2,22230,10,40014,29631.73,10382.27,Cash,Delivered,3
13939,08-07-2024,C007,Vijay,P106,Sofa,Furniture,Sofa,West,Gujarat,Priya,1,30194,5,28684.3,19676.15,9008.15,Card,Cancelled,5
13940,08-07-2024,C011,Suresh,P104,Chair,Furniture,Chair,East,Odisha,Amit,4,7400,20,23680,14550.05,9129.95,Card,Delivered,7
13941,08-07-2024,C007,Vijay,P110,Tshirt,Fashion,Clothing,North,Punjab,Pooja,4,1836,15,6242.4,4785.05,1457.35,UPI,Cancelled,2
13942,09-07-2024,C018,Deepak,P111,Jeans,Fashion,Clothing,East,Odisha,Kiran,1,2586,20,2068.8,1471.51,597.29,Card,Delivered,3
13943,09-07-2024,C012,Divya,P109,AC,Home Appliances,Cooling,East,West Bengal,Kiran,3,40813,10,110195.1,74786.87,35408.23,Card,Delivered,3
13944,09-07-2024,C010,Neha,P111,Jeans,Fashion,Clothing,West,Maharashtra,Pooja,1,3154,20,2523.2,1781.88,741.32,UPI,Delivered,5
13945,09-07-2024,C008,Meena,P106,Sofa,Furniture,Sofa,North,Delhi,Pooja,2,30275,15,51467.5,40542.72,10924.78,UPI,Cancelled,1
13946,10-07-2024,C010,Neha,P106,Sofa,Furniture,Sofa,East,Odisha,Amit,5,29575,5,140481.25,99220.01,41261.24,UPI,Delivered,1
13947,10-07-2024,C007,Vijay,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Priya,5,5401,15,22954.25,18360.52,4593.73,UPI,Cancelled,4
13948,10-07-2024,C015,Lakshmi,P105,Table,Furniture,Table,West,Gujarat,Priya,2,11761,0,23522,17380.02,6141.98,UPI,Returned,5
13949,10-07-2024,C014,Harsha,P111,Jeans,Fashion,Clothing,North,Delhi,Rahul,5,2524,0,12620,7831.02,4788.98,Cash,Returned,3
13950,10-07-2024,C016,Manoj,P106,Sofa,Furniture,Sofa,North,Delhi,Priya,5,30011,5,142552.25,88453.99,54098.26,UPI,Returned,1
13951,10-07-2024,C020,Kavya,P110,Tshirt,Fashion,Clothing,East,Odisha,Amit,2,971,10,1747.8,1147.95,599.85,UPI,Returned,5
13952,10-07-2024,C010,Neha,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Sneha,1,12287,10,11058.3,9018.6,2039.7,Cash,Delivered,6
13953,10-07-2024,C018,Deepak,P109,AC,Home Appliances,Cooling,South,Telangana,Amit,3,41091,15,104782.05,71330.37,33451.68,Cash,Cancelled,5
13954,10-07-2024,C019,Rohan,P104,Chair,Furniture,Chair,West,Maharashtra,Sneha,5,7239,15,30765.75,19168.15,11597.6,UPI,Delivered,4
13955,10-07-2024,C008,Meena,P109,AC,Home Appliances,Cooling,East,Odisha,Rahul,4,39374,5,149621.2,95656.01,53965.19,Card,Delivered,6
13956,11-07-2024,C005,Arjun,P101,Laptop,Electronics,Laptop,East,West Bengal,Pooja,2,55293,20,88468.8,58066.94,30401.86,Card,Cancelled,4
13957,11-07-2024,C007,Vijay,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Sneha,1,12574,5,11945.3,9121.62,2823.68,Card,Delivered,6
13958,11-07-2024,C018,Deepak,P102,Mobile,Electronics,Mobile,North,Punjab,Kiran,2,21866,10,39358.8,32174.37,7184.43,Cash,Returned,3
13959,11-07-2024,C001,Rahul,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Amit,5,11371,5,54012.25,32510.83,21501.42,UPI,Cancelled,6
13960,11-07-2024,C006,Pooja,P112,Printer,Electronics,Printer,West,Maharashtra,Sneha,5,15574,0,77870,49434.83,28435.17,Card,Returned,7
13961,11-07-2024,C008,Meena,P112,Printer,Electronics,Printer,South,Karnataka,Pooja,1,15718,10,14146.2,10447.19,3699.01,Cash,Delivered,1
13962,12-07-2024,C015,Lakshmi,P110,Tshirt,Fashion,Clothing,West,Gujarat,Rahul,1,2213,0,2213,1693.46,519.54,Card,Delivered,3
13963,12-07-2024,C006,Pooja,P105,Table,Furniture,Table,West,Gujarat,Rahul,1,11816,15,10043.6,6033.08,4010.52,UPI,Delivered,5
13964,12-07-2024,C003,Kiran,P109,AC,Home Appliances,Cooling,North,Delhi,Amit,1,40371,15,34315.35,27988.75,6326.6,Cash,Cancelled,3
13965,12-07-2024,C006,Pooja,P106,Sofa,Furniture,Sofa,East,Odisha,Sneha,3,29693,5,84625.05,69140.13,15484.92,Card,Cancelled,4
13966,12-07-2024,C015,Lakshmi,P109,AC,Home Appliances,Cooling,North,Punjab,Priya,5,41189,0,205945,132771.09,73173.91,UPI,Delivered,4
13967,12-07-2024,C011,Suresh,P104,Chair,Furniture,Chair,West,Maharashtra,Rahul,1,6780,5,6441,5150.67,1290.33,UPI,Delivered,2
13968,12-07-2024,C007,Vijay,P103,Headphones,Electronics,Accessories,West,Maharashtra,Rahul,3,3290,15,8389.5,5506.39,2883.11,UPI,Returned,4
13969,12-07-2024,C018,Deepak,P111,Jeans,Fashion,Clothing,West,Maharashtra,Amit,2,2444,10,4399.2,2692.56,1706.64,Card,Delivered,4
13970,12-07-2024,C003,Kiran,P105,Table,Furniture,Table,North,Delhi,Kiran,3,12338,5,35163.3,25899.09,9264.21,Card,Delivered,5
13971,12-07-2024,C019,Rohan,P106,Sofa,Furniture,Sofa,North,Punjab,Rahul,1,30948,20,24758.4,16435.66,8322.74,UPI,Delivered,7
13972,13-07-2024,C011,Suresh,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Priya,2,6190,20,9904,6779.56,3124.44,Cash,Delivered,3
13973,13-07-2024,C014,Harsha,P104,Chair,Furniture,Chair,South,Telangana,Sneha,1,7393,5,7023.35,4245.8,2777.55,UPI,Delivered,3
13974,13-07-2024,C009,Ravi,P108,Microwave,Home Appliances,Kitchen,East,Odisha,Pooja,1,11491,5,10916.45,7577.05,3339.4,UPI,Delivered,3
13975,13-07-2024,C007,Vijay,P103,Headphones,Electronics,Accessories,West,Maharashtra,Pooja,4,3495,10,12582,9825.35,2756.65,UPI,Cancelled,5
13976,13-07-2024,C016,Manoj,P104,Chair,Furniture,Chair,West,Maharashtra,Priya,1,7884,5,7489.8,6006.79,1483.01,UPI,Delivered,1
13977,13-07-2024,C012,Divya,P102,Mobile,Electronics,Mobile,South,Telangana,Kiran,1,22880,5,21736,14497.48,7238.52,Cash,Cancelled,7
13978,13-07-2024,C017,Asha,P109,AC,Home Appliances,Cooling,South,Telangana,Kiran,3,40972,20,98332.8,60925.57,37407.23,Cash,Delivered,2
13979,13-07-2024,C019,Rohan,P103,Headphones,Electronics,Accessories,West,Gujarat,Sneha,5,1856,5,8816,7111.43,1704.57,UPI,Returned,3
13980,13-07-2024,C002,Priya,P111,Jeans,Fashion,Clothing,West,Gujarat,Priya,1,3269,0,3269,1966.16,1302.84,Cash,Delivered,1
13981,13-07-2024,C007,Vijay,P106,Sofa,Furniture,Sofa,South,Karnataka,Priya,4,29806,0,119224,73798.04,45425.96,Cash,Delivered,7
13982,14-07-2024,C001,Rahul,P102,Mobile,Electronics,Mobile,West,Maharashtra,Pooja,4,22478,15,76425.2,49084.14,27341.06,Cash,Delivered,4
13983,14-07-2024,C008,Meena,P105,Table,Furniture,Table,North,Punjab,Amit,2,11362,10,20451.6,15283.71,5167.89,UPI,Delivered,1
13984,14-07-2024,C019,Rohan,P105,Table,Furniture,Table,West,Maharashtra,Priya,1,12418,15,10555.3,7895.97,2659.33,UPI,Delivered,3
13985,14-07-2024,C008,Meena,P107,Mixer,Home Appliances,Kitchen,North,Punjab,Priya,2,6023,15,10239.1,7676.98,2562.12,Cash,Delivered,6
13986,14-07-2024,C014,Harsha,P104,Chair,Furniture,Chair,East,West Bengal,Kiran,1,8107,5,7701.65,4897.38,2804.27,Card,Returned,4
13987,14-07-2024,C006,Pooja,P106,Sofa,Furniture,Sofa,North,Delhi,Pooja,2,31023,15,52739.1,42598.26,10140.84,Cash,Returned,1
13988,14-07-2024,C004,Anjali,P111,Jeans,Fashion,Clothing,West,Gujarat,Rahul,4,2989,5,11358.2,9215.18,2143.02,UPI,Delivered,2
13989,14-07-2024,C018,Deepak,P109,AC,Home Appliances,Cooling,South,Telangana,Sneha,4,40689,0,162756,112697.29,50058.71,UPI,Cancelled,7
13990,14-07-2024,C007,Vijay,P106,Sofa,Furniture,Sofa,East,West Bengal,Pooja,5,30595,10,137677.5,102328.28,35349.22,Card,Delivered,2
13991,14-07-2024,C001,Rahul,P104,Chair,Furniture,Chair,North,Punjab,Sneha,5,7917,0,39585,30070.59,9514.41,Card,Returned,7
13992,15-07-2024,C005,Arjun,P111,Jeans,Fashion,Clothing,North,Punjab,Priya,2,3004,20,4806.4,3688.5,1117.9,Card,Delivered,7
13993,15-07-2024,C013,Nikhil,P106,Sofa,Furniture,Sofa,West,Gujarat,Amit,1,30148,20,24118.4,19298.61,4819.79,Cash,Delivered,1
13994,15-07-2024,C014,Harsha,P103,Headphones,Electronics,Accessories,North,Delhi,Priya,3,2807,5,7999.95,5606.86,2393.09,Cash,Cancelled,4
13995,15-07-2024,C008,Meena,P108,Microwave,Home Appliances,Kitchen,West,Gujarat,Sneha,3,11739,10,31695.3,25486.97,6208.33,Card,Delivered,5
13996,15-07-2024,C019,Rohan,P106,Sofa,Furniture,Sofa,West,Gujarat,Rahul,5,29515,10,132817.5,93703.69,39113.81,Cash,Delivered,3
13997,15-07-2024,C015,Lakshmi,P101,Laptop,Electronics,Laptop,East,West Bengal,Sneha,2,56082,20,89731.2,61687.33,28043.87,Card,Delivered,7
13998,15-07-2024,C003,Kiran,P107,Mixer,Home Appliances,Kitchen,South,Telangana,Pooja,5,5884,0,29420,17877.79,11542.21,UPI,Delivered,2
13999,15-07-2024,C018,Deepak,P110,Tshirt,Fashion,Clothing,South,Telangana,Rahul,3,841,0,2523,1909.74,613.26,UPI,Cancelled,5
14000,16-07-2024,C016,Manoj,P101,Laptop,Electronics,Laptop,North,Delhi,Pooja,2,55311,15,94028.7,74858.19,19170.51,UPI,Delivered,4
14001,16-07-2024,C017,Asha,P105,Table,Furniture,Table,South,Karnataka,Rahul,3,13075,10,35302.5,28341.99,6960.51,Cash,Delivered,4
14002,16-07-2024,C004,Anjali,P106,Sofa,Furniture,Sofa,West,Gujarat,Amit,4,29856,20,95539.2,74877.43,20661.77,Cash,Delivered,1
14003,16-07-2024,C016,Manoj,P108,Microwave,Home Appliances,Kitchen,South,Karnataka,Pooja,1,12777,5,12138.15,8765.8,3372.35,Card,Delivered,5
